timestamp_sec,HR,SpO2,BP_sys,BP_dia,motion
23,75.72575544135962,97.34999741917655,120.23467451030184,79.72677241894093,0.3558840564604024
24,78.36685182642445,98.16865467196672,129.4888350837299,79.46721201572379,0.19939782235200343
25,80.3327677691296,98.4419406495694,115.26053641365507,81.96767641336275,0.14396161746518754
26,76.54701926773309,96.90960092255716,115.8283847725421,82.89172080222758,0.19713012681066033
27,81.12709405503702,99.41093237974627,123.8201489078643,79.93970374469104,0.19745996056902335
28,78.19808393024358,97.90141186771574,112.28599242395177,77.68639910135212,0.20803249701765583
29,79.12491875062017,98.01884962294484,116.83622485057481,74.67809115166361,0.233113149107981
30,78.19488016331181,98.70821442325656,122.98220568790876,77.94185072889447,0.14804444158161306
31,85.55683455352681,98.2332161312635,116.82857076155298,78.14836326005612,0.2843774027618397
32,79.9595083257862,98.95313663391325,118.82015006394514,80.3211723589769,0.2122557142186309
33,76.8268672131323,98.28712416520183,123.72092855157517,78.96455935658592,0.23633970232009022
34,82.46763473630956,97.38756262535956,122.1077304176828,82.06379891615428,0.16859253001221788
35,76.33746905008694,98.3615035252061,121.33409198147702,78.16105018618794,0.26431910684977666
36,80.62659078501427,96.85627379267933,,79.82887649944118,0.18714737955934677
37,74.12098962836068,98.10855970577653,121.85030557634478,83.55196232959067,0.2138776256746766
38,76.01544185330471,97.96677000935554,119.38133659950121,81.0254756418649,0.15334469614064455
39,80.59058370760737,97.79188314272746,122.28902804962893,79.81988737493431,0.15015341867989368
40,82.21539973998622,97.87146248856106,117.5153398744101,78.19416667419446,0.23441026532264414
41,80.51410484356991,96.11815095450235,119.0871551281023,78.10030580985507,0.17781965848963072
42,79.65305515283528,97.45127509225904,,77.44816024114415,0.15730884562478115
43,79.09668891323213,98.09284490114112,119.82496194996882,78.3769794026513,0.16784083289864848
44,75.56443402889772,98.1598563919974,115.94499568185577,82.26699751623295,0.23494765358587108
45,77.84046737481587,96.97232485907404,114.42976774919003,79.3343351861232,0.16854810693981948
46,78.61808368712063,99.2657078408647,121.29330573927695,75.95068079185631,0.1941172534198918
47,83.17136667865675,97.1338251517855,121.0636988792883,85.30450787917935,0.20075138751435487
48,81.03085486870539,98.96945720052673,123.91436867474286,80.95989557343549,0.10413255569948505
49,74.7108795339118,98.42719436187168,117.8443721521245,75.77916979846049,0.1264436797313241
50,80.97225190818439,97.35377269015619,122.04026423418378,78.67445321827753,0.21681389446237814
51,78.84475315875105,99.77531089260951,122.75398786136832,80.33265914848525,0.16314853194236514
52,77.96923399908212,96.80636316824352,122.22386903915798,85.11377627989214,0.25283624556402096
53,81.8350288665226,98.91915417361,115.8717315859893,76.6756626252234,0.24834035521252723
54,83.09299856748785,99.00058231804297,120.74681741135595,82.92812215806784,0.2359584333177719
55,82.7938403573486,97.32937979092335,121.8207014802733,84.19845928091704,0.2909885893656299
56,77.48234743033208,99.39246530006433,120.03589233453971,78.11403708477629,0.19584553361284085
57,79.07236287244636,97.74995348540105,109.56761170814458,79.1674591434193,0.23244409629519197
58,80.9937902942107,98.28869362927986,120.8024481198674,76.89107225787869,0.17077995117019845
59,82.92663538136708,98.26032183877122,131.0626551969862,79.38961657675908,0.3226184956434362
60,78.56247728646413,97.86569125852945,118.19980365621508,79.8902300769712,0.299181682621801
61,79.44302307000855,98.81080827315978,116.35961451072339,81.97894999424712,0.2005940217258896
62,76.68099507798192,98.79348872055222,121.86674279855698,83.27055041306134,0.21932931149525964
63,76.411380127758,96.25146802676181,121.56189105233285,77.75571180613505,0.2679648799682403
64,82.43757746718259,99.30434024287815,125.96367582708207,74.09802480732202,0.19264302475929465
65,84.06872008571247,96.33750801196433,113.71065922045557,79.93626566217128,0.16716879646001476
66,79.783969635259,99.03254620434166,123.65690126287497,80.88061258990592,0.24369948755034415
67,83.01059869367607,99.12670513682758,122.95211030625731,80.74825306305513,0.20392196230418352
68,81.0849080751429,96.9090335697848,119.28926731529727,79.01998025747287,0.20914972248226305
69,78.06464073618463,97.58918571204542,121.69343658960845,80.37425629899181,0.15828643284660174
70,81.08418681652525,96.89429533151406,125.14728740799178,84.54633442505674,0.11411639258183019
71,84.61410969939791,97.78507896971126,124.36157690014225,81.14520250688753,0.21180712049395506
72,79.89252188267015,97.69196571581426,114.28490343963136,78.87989472499075,0.24524810207471
73,84.69393096744201,98.77966053226935,124.10079093377742,78.49940654871202,0.18870966254619792
74,72.14076468773077,99.3103087461196,119.67655697483741,79.49044292696681,0.27182147597794337
75,82.46570751312566,99.39568381078996,120.36437049007758,84.91021988549193,0.1648041837292228
76,80.26114120471452,97.4378319734217,120.36598495500847,79.4500978714214,0.147264777251704
77,79.1029779486024,97.79077812625547,119.2487850560087,79.94061696643787,0.19663848464019346
78,80.27528232960651,96.31656180777905,125.95853748553533,78.55305928719109,0.19587037123243548
79,74.03729325619732,97.19412993350382,119.58141020075394,83.2969500723259,0.23849843656676115
80,79.34098433648747,98.96485163309745,114.40226935808415,85.87951176423402,0.16125185879680076
81,81.07133771453523,99.61558282354824,118.03235072015136,81.35183914829416,0.26840471184074494
82,84.43368213422455,96.76565112812008,120.89347358405237,80.24831871135628,0.2983458481254127
83,78.44518934517906,97.40753574084711,126.14607392148525,80.1103484995227,0.19804279865158292
84,77.57451919132043,97.97359424304108,123.01547342474417,72.84707963364276,0.26248552100921596
85,78.49472886924639,98.28016115881961,115.74732360626479,82.23545259285446,0.147175146468737
86,82.74620635310622,97.19039648007835,132.42594958339447,80.40249924798754,0.2537610770590958
87,80.98625332897905,98.4240610444641,121.32387655488989,81.28502615198218,0.2523638204279731
88,78.41071938869888,97.52616065292908,126.37695368999508,77.86561341774889,0.24317186400949395
89,81.53980229934007,97.98554772912172,,78.84662936306873,0.1992218455564853
90,80.29123264804412,98.5462842480037,122.66679622352724,78.76692519049048,0.05228755293789844
91,82.90593497159867,98.00642226981094,124.19734252259202,83.06486895221911,0.16791364281739354
92,77.89384071836794,97.56361410947343,126.09097355877128,78.86372049019072,0.1687041991157699
93,79.01701356020669,97.89039019607416,,86.2479809663294,0.15108725309697613
94,78.82367554060353,97.91163704079466,124.36098500036489,81.29258725704511,0.20611215022735332
95,75.60945515560364,97.62998897011788,118.42456634402946,76.1729520200128,0.17905182772393827
96,80.88836083119372,97.7412039373329,117.1412697902197,79.61436112024413,0.1587693995117489
97,80.78316581653966,99.59864717050472,121.66303755162099,78.04497463353076,0.14705999258760902
98,80.01534036992739,98.56091944794125,124.66564036170534,73.41685259053993,0.16422435072573857
99,79.29623859987456,97.70451968197084,118.88639649611696,84.79841282034137,0.25607496059249646
100,75.75388777384876,98.69695440451073,,82.10942762666001,0.1669487472686253
101,78.73806403170393,97.66618051024399,127.2630837274309,81.59962195369793,0.1742530646783364
102,78.9718564504197,99.17312463758664,115.4183954046329,80.49621098089911,0.17716511924883768
103,77.59316819233514,98.3696421921981,115.8153964810186,75.85394729392269,0.216949675690471
104,79.51614286500197,97.89269785599578,119.29812470547331,78.5491485813337,0.22281247442642665
105,81.21215257044362,98.44771692581028,121.53806334094598,82.52534232435204,0.04776717303784189
106,85.65855770363159,96.4291238479315,117.37716493116474,76.84633991065249,0.25108176069138044
107,80.52373343849551,96.8732325310902,126.76101339433572,72.40469205124757,0.27181840171218774
108,80.7726511721683,96.80607499360094,122.12033430759226,79.31868197665722,0.14749067313191655
109,79.7766622527015,98.14294309476371,120.1972352412037,79.57472733791738,0.15138508776325826
110,74.24368635410288,99.73251499948509,112.82045238065736,80.40669024924412,0.17748733061108643
111,79.92045837365235,100.23130014619264,113.42092091786246,82.18555593054361,0.16219979902716977
112,80.18069062982308,98.63805110144075,121.40504625140903,81.91281743669363,0.21119634369733034
113,87.38972633745585,98.50084447494446,109.33702186922582,80.77630941573176,0.10267373568205679
114,79.42291710565664,96.19894226584726,125.06318704822036,83.58659416426013,0.14410361959816304
115,80.90464202700083,97.45732620026598,119.2092307781384,75.44309065756005,0.2769598600087454
116,79.89586469088427,97.21221624809176,136.21546484797366,81.51374544343217,0.15358900163259911
117,76.4939658871414,97.37915240174888,131.53958125308054,81.87961509001083,0.26217141390514626
118,83.42846844354506,97.8318561814152,119.09275465376241,76.28131314175928,0.21776690977950686
119,82.25579909806032,97.52790942230287,119.46831498734342,75.49138817395283,0.1095366142705871
120,82.37309584112914,96.02070018962421,124.97790757001015,77.7621736205732,0.23176645976081034
121,77.27183763561578,98.74791025611754,128.5158630495902,78.01537567245413,0.19411663489035735
122,84.20838293280829,96.92725697426019,111.80985471281991,82.26025839050729,0.177226647187513
123,75.79444681162316,98.23924686411115,111.06812267322657,78.15638364892672,0.21224785465860022
124,81.76057128140081,100.07408266974997,116.8898259722281,77.43095444515639,0.22373167427833962
125,86.57136687742994,97.08061540841358,122.91368791586932,78.16509878991633,0.235379591098731
126,77.02839102460794,95.46971247725367,122.48436795253798,83.35589700246264,0.25891264237740014
127,78.30110681119169,97.7139957781199,125.34885727491925,80.03913012313086,0.22040679563891782
128,80.29895409526293,99.10095963499857,114.00151235817346,79.46224692392927,0.13121829556068193
129,78.4895730376514,99.9583474542206,108.41928068515561,79.66998350389684,0.17631772711744045
130,75.3480097068016,96.77045040554758,124.29007097651072,83.87618100297956,0.3471524167634311
131,80.20568892441808,98.49669922323652,,77.75248482019028,0.2362245530190864
132,76.81308885882169,97.53468954321994,109.90756067805681,83.9465248728203,0.31846436504057485
133,81.42077729190555,97.89405164569587,120.72531872979691,80.63148889676451,0.26977170410995926
134,77.2417272972986,100.64434334701704,123.96587844109338,79.51874185407395,0.21209010357778743
135,84.64980321505261,96.49702967160485,119.38971433939362,87.50270149380285,0.21507035348905587
136,77.65024012299129,98.25373966149458,117.71075806908755,76.8330815306042,0.19817099800615773
137,79.03381545138298,98.46769317176543,119.20318883927047,78.93894272129899,0.11310976920767503
138,82.44055165210901,99.08578632493935,118.14708618799608,76.302706282508,0.2009023626234112
139,76.30740705069813,98.09798315347089,113.25976444029916,82.8573859116085,0.26053372762710986
140,80.68237980381238,98.30805053950411,116.42659661504784,85.06756680095503,0.17001800025893982
141,83.92142826284729,97.6083514325782,122.60639952506907,85.00976834421391,0.2205976499530905
142,75.17755029631631,98.2691269412451,121.6083927068825,83.67184625943801,0.24257955229465988
143,80.55390157559691,97.65680772450258,120.8402990298341,79.4071385966121,0.15451597803437622
144,80.77964838274526,98.62157188985606,115.0242575907331,78.90427706753046,0.17743485678281679
145,82.34546861533192,97.63038966395636,119.09248418932167,74.98649068251781,0.14910442547614206
146,76.28914786736576,98.37710039390218,109.11467476778573,86.10762060554538,0.15889171966552967
147,76.03863016074718,97.97073718631502,120.89238331942695,81.4069342344454,0.13561973581734693
148,81.5658246968507,99.12605025077217,127.14428853906784,78.52412928539155,0.15497757693109868
149,80.89095401969956,97.94860627641151,112.62933933978947,83.9841706669609,0.270972784039892
150,80.75147855103764,96.22696753179312,117.07036163341122,77.08170644972,0.1542261485454854
151,81.03934462849092,99.261921500714,121.64553389355065,81.21986610266802,0.2063229609530345
152,77.95992583526453,97.09426769913738,126.26421317213742,79.4821125971275,0.17485656231645222
153,80.69676109148301,97.34623366135118,117.75887691849925,81.9160314196409,0.25894329685184697
154,80.87921741989604,97.4043387059565,116.53874835367051,79.80927938244163,0.2655581148301808
155,77.8569457459209,99.37443809317082,110.15538428791959,75.64721632666632,0.24320349910694736
156,85.59732353343426,95.86432578602131,120.51719064654053,80.22672911801011,0.21530672765513778
157,81.42149876273537,101.13774853365999,130.21038020071873,83.14659242562608,0.18844702315795508
158,76.42608950839205,99.05605680906605,121.38679230982338,79.91235078243804,0.14040626479043752
159,81.96966082590149,98.22323891412915,119.88860510408144,82.32534536476726,0.2971764440561099
160,77.07595498931803,97.94510599938371,121.61041155383492,76.86341154297784,0.16201634911237234
161,82.36125381122736,98.28555407485766,119.94453998025699,79.92121762019045,0.23318231735164208
162,83.47578673702222,98.52112242837934,115.93492813869935,78.12646863473427,0.2529782786311699
163,77.53795304494487,98.64521558595006,124.11639957838852,82.24094252031414,0.17223597515473354
164,82.89012838773297,98.55560446600344,121.12880761555877,80.09447468678599,0.25190062636579813
165,81.23834278080949,98.08958068125524,120.08806625966828,82.07022102900984,0.23821066016694278
166,82.46618047998346,97.80266157969267,115.12316986360875,83.2631312784736,0.28639819176908826
167,85.69037894796185,97.84872671634649,126.5175396596738,82.07485572536416,0.17653267667866446
168,79.26383565199139,97.80509171964732,123.32351372666555,80.81935530288094,0.13570679913601424
169,77.73879150692753,99.13377009686707,117.23539581316349,77.00536322446578,0.17472551222777444
170,77.33145671112344,98.59355672228087,125.00912426840969,79.99164166799929,0.2104426771267166
171,77.55256914510369,95.05961136533573,117.51214580807397,78.4007287939525,0.20291063635425283
172,79.76869487175769,98.65590077652976,116.08998253744481,78.96780812988732,0.18032810518627249
173,81.02345592444993,98.19473619471877,116.20148441259856,78.87639754774925,0.10454012705113785
174,80.83007239799005,97.9812912435541,111.14465723455955,77.06022327565327,0.22352414980645535
175,82.48154974710808,97.61148154691111,122.35771190209103,74.12798423259802,0.29861722395411
176,80.03900567563372,99.12411271998602,110.84427560830825,77.9955708550167,0.2232125619061502
177,84.36060223147194,98.94752646212285,113.8577808436712,80.58013835577248,0.2304567759526757
178,79.20602950028614,97.22712233217639,109.62205995460734,75.95546886371753,0.2286222653077551
179,88.16050749976885,98.40705228712453,119.56965153604554,80.04704670941487,0.21985233349412
180,81.87700204329502,97.02834326545872,119.24839769864064,85.7008052729329,0.24658329834340476
181,77.42852733075115,96.62038183521106,,83.06916966575672,0.2197686840592833
182,76.78732250581666,97.37328277541003,114.78711152664712,84.93062452736159,0.1843661415173362
183,81.44741724572955,98.86239347238276,114.1388312328168,81.17338363079818,0.1602005544995623
184,79.32961164402245,98.95312504537608,122.32184931773287,83.50252946895934,0.18755131723596624
185,82.14200148227627,98.5130854200973,117.24724034145756,77.82810580859663,0.2157064748225333
186,81.41971287372064,98.725095786848,121.58179160768073,78.06697919893405,0.18419585194385135
187,79.78151326202938,98.51617828711495,,71.78257938158758,0.21571693415657153
188,77.45961884579478,97.35851840477704,120.9053137138554,83.5584364221269,0.2219575066850209
189,75.4554583259424,98.43192254467394,126.51639018658032,84.62097193945965,0.2416589715635091
190,78.66045514379894,98.80040952522768,122.93082900196391,78.34046826395819,0.26413974844194904
191,82.56919638297042,98.75429132981357,117.9379309089176,79.23814488080829,0.2039003709239429
192,80.64228123239062,99.18891337147464,121.28599485177963,77.73841365892712,0.13461117174261697
193,76.26278366386404,98.70830384720107,118.79667412734894,81.14796065443248,0.18274479515904052
194,80.51954277755354,98.35144820754158,120.03940092347364,83.37479763590972,0.20220312837032997
195,81.15595213918651,99.07015023831643,,74.77168407835688,0.1082115621911455
196,77.3484276913966,97.97347874075093,119.17832397057305,81.22831559192676,0.2694332260051241
197,80.46117531783658,97.11812534877228,121.06046676537088,79.16998468484256,0.20711889562552332
198,80.174626155338,97.83693303605624,115.03320650209025,80.34018317590007,0.21906764172901427
199,76.57108910650813,97.25509735519356,114.9206058650501,81.37698200502287,0.26827632312631333
200,81.07336208104485,97.32482172502561,113.05728723084394,79.43539268368154,0.16849285849288267
201,81.6823535791047,97.85548132928449,111.99864447748145,79.68923943978265,0.2287020965442015
202,83.24915372952583,97.20758007900004,113.9135865388976,79.35837449733609,0.19450679384490321
203,83.1614061561047,97.69203847036096,120.79731253402065,82.91094860536484,0.19079565664920403
204,75.86699189612872,96.10638533304622,115.53606242254058,81.2562798803825,0.16139038060978106
205,77.18652488025464,98.21329370737294,122.56807232115548,80.66175061321208,0.2832801606843264
206,81.54510580162598,98.00120547536223,120.17356874376281,76.18714483672315,0.18122499799622147
207,81.54135785273662,97.18291136893181,110.15747893280974,78.86426077036053,0.23497321234478513
208,81.54514305891814,98.6592456684324,123.27487792110846,82.69600748101752,0.10624963062640319
209,91.55819447196416,98.93757013762657,124.05399322795854,80.11308971937177,0.25899942648448937
210,81.7126715320795,96.39244013563102,115.03068662582574,81.97859440876742,0.25261055779785296
211,83.40669692054179,97.23727522143379,122.10095771447496,85.2995354009829,0.20487170551486517
212,82.8620052904796,97.2308576502127,115.71750881295401,83.11581820762645,0.1886528766931038
213,81.95417375391739,97.06009689889113,120.48835188374167,80.27947501309923,0.22000000028067834
214,79.05419226607896,98.82947484193174,113.67750796522517,78.46703248941282,0.3144395330440145
215,82.2769076614798,97.8061738612272,111.03446773732712,72.33935121183231,0.11183816505482574
216,77.68152435638729,97.73548515868939,118.08591405193516,79.49484523258144,0.2391013693787064
217,79.28954417977997,95.99613763559324,119.38135526862582,79.02196251254945,0.15441913489230488
218,78.54390935651269,98.63541803020922,118.01160153192698,81.17109858318612,0.19900408018501345
219,80.24562241815897,96.76074160514652,114.0798472088872,79.53828431907594,0.18760599404606687
220,86.94397570002053,98.05993263026633,118.00050468934431,79.03884482168962,0.17858408711011223
221,74.39820442222475,98.2773769379582,121.34647376290367,74.66180320847833,0.19947674354736356
222,82.05878057112353,99.36065859583866,119.77553484938731,77.1800965125498,0.1432914427361105
223,75.16185238643105,96.69117960088089,120.91250515299606,81.42995312240167,0.25145902180639834
224,78.5842044026317,94.98048784417918,116.64942399772883,85.14772289339808,0.11029282444006999
225,83.2668517909021,98.1838495447537,125.8585895735808,79.70742384876313,0.22698822564141713
226,80.19284005728639,99.80051118151086,114.1191333172261,80.98343322072238,0.18367320737327145
227,76.76676566621208,99.23894635293944,122.4378014854336,82.85743447085842,0.14145375530962734
228,77.85408887222009,98.20965941527463,125.9094554647998,77.56731819139925,0.21011916852993479
229,82.03879324680403,97.50836381436795,122.40454046374448,81.10044212985633,0.1221524456646761
230,77.80890010484859,98.80712259663731,118.98737886467585,77.77852968100352,0.20198569108598174
231,80.64937576874593,97.02645380029553,117.3585147666851,82.59447331547304,0.1288561546094223
232,80.13671551971144,98.47635776935621,125.18043825523128,80.4542091438552,0.22306360421589158
233,78.04519895718255,98.50547015916662,112.88512537369164,80.89535544194432,0.15378213331848123
234,86.43183226797598,99.06020990749887,115.14937869810178,77.65220420774423,0.17745029914853455
235,81.90175706695403,100.75966003891108,118.0122111725414,82.12109707883235,0.2146974693971581
236,73.92457224002717,98.39241596717876,126.18826878755999,86.25413876369305,0.1613728944078882
237,80.55936294430828,97.4910363742925,121.89883818020448,76.97626491371538,0.1971018000165849
238,78.01464060569484,97.97442568780801,115.15977120744877,78.98072297705743,0.12430847493775732
239,82.55730000438867,96.23092409511088,118.44846147307548,80.69482242250427,0.23154378017980778
240,77.6224377847019,97.30528686891094,116.92838427951853,82.35921863598745,0.2882456902775386
241,79.6557906755993,97.59071756188689,116.45105503883232,78.3213611441316,0.33961044339549806
242,81.51496183694137,97.47591160206541,124.8944477927839,71.50090912957178,0.20455840733332198
243,82.59726558251036,98.15235487203373,113.14128435368247,84.07756848249207,0.23941020703985935
244,76.39911077883266,97.1775800676178,128.04390427867187,82.28151835875242,0.11096871635462555
245,78.99649629247716,99.12103066732448,124.14114845092311,74.77115740854,0.2751367163152794
246,78.57516406651713,98.0002070649182,125.45430835301849,78.17729362466133,0.23881142523620533
247,78.04001230227887,97.99069967886139,117.68530243987371,84.70454728858198,0.17580332775243834
248,85.29636272084329,97.67210528348708,119.25029640460446,84.3433892553736,0.2618590400144505
249,81.21494513288286,98.15519068385898,112.83424092737644,82.81592006803683,0.18727619616773294
250,76.21734813699487,98.82509826466763,117.37668796466599,79.47166269812041,0.17709874084927218
251,82.75358584116432,97.1328697842891,122.46827423821576,80.24896225643754,0.22376674627137458
252,86.3664685910379,97.34188351092475,126.48031530890698,79.60722258462162,0.1468322750084841
253,83.09739578165345,97.69627397122333,114.46421591598774,83.38471934980652,0.2510812382199974
254,75.44189010213796,96.65412907652679,118.17247031507367,77.37247278051467,0.14720050940365784
255,78.54729778140124,97.1807421402785,119.24350389883739,77.58260103534738,0.1474972605088407
256,83.80073344755986,97.52377912645534,113.02105398903757,83.03082376050804,0.1545155105795833
257,77.87699160314367,98.87438918071273,122.956746208792,79.86691563346531,0.2379750018758061
258,81.33145828443868,98.26256132900193,116.38004834128695,84.13540206636142,0.1691612319240146
259,82.32390216028801,98.19358991136754,119.02304824411488,77.98546337905836,0.13260021078164158
260,77.21920858526575,98.85089796216798,117.74025314044061,79.83566491898353,0.1697160000032101
261,79.82142393181459,97.86262821160061,116.05330747140162,77.23276104546814,0.19839788146597567
262,70.27619797979278,98.39046484992889,119.96477507259722,80.0220880442707,0.14095137581678074
263,76.92683707599713,97.8967782470675,118.92195210715988,75.5643591890036,0.14241594454828282
264,79.24229554582053,98.26536234939962,118.14071058860667,78.53709973713511,0.30556481670497926
265,76.25665045410545,97.41724134238842,116.35769189159828,75.69123840521564,0.15697172980930565
266,84.8972339117949,95.56118284172356,121.59762335391477,82.08176969957377,0.18384788156134968
267,75.7095758661181,97.8657208378137,128.26808634246143,82.14976801927895,0.18163814996003572
268,78.67986653990904,99.42274813609994,120.69943616419563,74.80921180854696,0.1789321596114779
269,80.39222173185827,98.9262154022416,124.98059107455565,84.00165723650171,0.23106733699845514
270,84.32381986719835,98.96539748459116,113.04889037423268,87.49224537925956,0.2474071475236025
271,75.69241354646168,99.23613072180622,,80.13801916020903,0.1847022784234204
272,83.48949125646487,98.08865759096143,114.51315840514467,78.07665721932607,0.13817608567038256
273,80.03069918305876,98.1973157074056,112.61537536234049,88.47299177300914,0.26372201139244517
274,77.05547404685615,97.38234810456565,116.30314296270481,76.04309450509247,0.19523294544016587
275,81.38631042278982,97.68392714397295,125.95949667206787,80.0603194006073,0.28651609074285844
276,80.59717908672042,98.61577114977113,124.75007914334823,80.53886681789577,0.08772070512174186
277,78.19934936852361,99.20388443716881,121.215023610272,84.03544286135724,0.20977016106416602
278,80.20940625497006,97.860553724319,112.33649720055034,81.07921692538036,0.2959303166938104
279,78.84405920941472,97.54981073514858,119.01859674306031,78.50409831263464,0.1823367932280921
280,80.34055203575375,98.0005279588566,,77.14644688883614,0.1887253288332682
281,81.98639202356314,98.60120674892912,120.87768114789299,78.9745345392616,0.21477558457951695
282,84.75805044843605,96.55614518386646,110.78103208259627,76.97921791716456,0.17206020905575214
283,76.28655350351946,95.70381904686276,115.54841075990063,80.14347595935405,0.18439640339736338
284,86.3991001239688,97.44946315050842,119.67961117925641,78.30741146041854,0.18310924529042985
285,74.1437366014325,96.77928757408584,122.68145454758594,75.51788662013075,0.16862896327868135
286,79.54464471489325,97.49185980235269,109.01936089450027,83.76543736512471,0.261442827510028
287,81.76495161945373,97.85221968118253,119.18938012260071,78.50698242971288,0.22305390161482178
288,80.8429756032051,97.54675159097698,,76.19558958507406,0.21253141160516512
289,78.13190144053821,99.45246753447074,124.24805994258107,79.49522259653737,0.24042855034450586
290,79.37563324892817,98.32674476460232,123.46428792118718,80.20511469790297,0.18678220833982667
291,78.5209971960235,98.30047435961083,122.91285659404403,74.7605998232629,0.161289809082355
292,78.23190572916737,98.6222071440434,116.00029746649032,80.9949430013773,0.16986878476927214
293,82.54880629106307,96.86116688221924,110.45998931438346,76.8585272939292,0.20008915205523045
294,81.07104645789514,99.03911178742027,118.034736214693,85.13308642757237,0.14703941458135492
295,77.92127121421804,97.92423571346454,125.0081591260428,81.57188153623021,0.17498694917066623
296,82.69879962629975,98.67048061724121,126.96727263762216,78.80030002967204,0.17419416790642828
297,80.92189856262983,96.92814276695985,123.55274551148892,77.76449668904795,0.30622781149145073
298,82.43858635651688,96.44624123398394,122.14670411400867,79.68509687730912,0.06130925300330417
299,81.88888652577084,98.81788965802502,121.89819824192983,81.83837222474988,0.19101901392971835
300,77.51301496723379,98.37640952609752,117.2194062661961,79.9235176142444,0.28628468964073855
301,78.31945687940909,97.09794844564249,119.3496985322319,79.34852357858944,0.2060922232066227
302,82.24188081536978,97.1303369187253,128.34534762913165,80.17511087245369,0.23767087367105466
303,81.8311107963004,99.12543478441476,115.28720997104062,78.18842320628913,0.2049913157549884
304,79.93729521810755,96.81058810713267,128.07389395354926,78.97038221947089,0.16663333093917598
305,80.35198214992634,99.64267295325597,118.3898592275397,73.74262268328499,0.08790420327455435
306,83.83299468736527,97.09937926535213,126.62716054547539,82.9211786925571,0.21027278435181515
307,78.2252858334925,98.63839192560839,112.96592495251231,80.89639334096529,0.16121966976988045
308,81.64129214351011,97.67138152425102,122.92952100582325,77.67963246789971,0.1599832296917348
309,79.39342204269832,98.60318743108235,116.31614932026189,85.69620494406571,0.1750506372010444
310,79.34695639031834,97.4558859978858,112.92366404037907,80.26104944117716,0.2872430703311747
311,83.29633055596157,97.8372070939277,121.09267021205473,76.89156928407441,0.3202418771126987
312,82.47624904696409,98.04091917539571,125.04735894297984,82.57021226441138,0.21086039687642005
313,82.44052890800191,96.99781254421853,115.77529280703251,81.19414464952779,0.17676163880441362
314,83.91643642146299,98.74082434542012,112.50492019770799,81.18373995645265,0.1411386791274395
315,80.06301152489827,97.48678643352841,119.54077617832523,78.72273318604523,0.22342700807730348
316,82.04585891388489,97.77140008465999,119.5628233561141,81.3514871713341,0.28914528000325723
317,79.06919973021964,97.00565062539148,122.7415981377725,79.21472512933671,0.18763298064874218
318,80.97249905746533,95.43766634120469,124.74797285682244,81.66782435493752,0.0810501979623388
319,79.60957083689695,97.80897223739983,119.70292409363753,74.28516663796809,0.2335024835907762
320,80.29098789497816,100.41261542161291,129.27751657397133,78.69837961106244,0.2492699855725025
321,81.78547107631074,98.78460428789802,121.12117372267646,85.16646529342458,0.12070771798070763
322,77.54533795029958,97.98073962026561,118.2678674699655,77.6987976337991,0.20882420918314765
323,86.27716182705637,97.73710917079173,111.94216320448587,78.18848510752044,0.22256130080680495
324,76.98194785550089,98.02246589281205,118.68670239841916,78.65611598465007,0.1963446348995531
325,76.3574341616368,98.5471191151752,118.31806527294432,76.35558159233408,0.1604614540457323
326,83.4743326205002,96.81918718469116,124.80152398140736,73.37515767131524,0.25079686117817784
