timestamp_sec,HR,SpO2,BP_sys,BP_dia,motion
23,79.3226710985404,97.34999741917656,120.23467451030184,79.72677241894093,0.3558840564604024
24,78.36685182642445,98.16865467196672,129.4888350837299,79.46721201572379,0.1993978223520034
25,78.36685182642445,98.4419406495694,115.26053641365507,81.96767641336275,0.1439616174651875
26,78.36685182642445,96.90960092255716,115.8283847725421,82.89172080222758,0.1971301268106603
27,79.12491875062017,99.41093237974628,123.8201489078643,79.93970374469104,0.1974599605690233
28,78.19808393024358,97.90141186771574,112.28599242395175,77.68639910135212,0.2080324970176558
29,79.12491875062017,98.01884962294484,116.8362248505748,74.67809115166361,0.233113149107981
30,79.12491875062017,98.70821442325656,122.98220568790876,77.94185072889447,0.148044441581613
31,79.12491875062017,98.2332161312635,116.82857076155298,78.14836326005612,0.2843774027618397
32,79.9595083257862,98.95313663391325,118.82015006394514,80.3211723589769,0.2122557142186309
33,79.9595083257862,98.28712416520185,123.72092855157516,78.96455935658592,0.2363397023200902
34,79.9595083257862,97.38756262535956,122.1077304176828,82.06379891615428,0.1685925300122178
35,76.8268672131323,98.3615035252061,121.33409198147702,78.16105018618794,0.2643191068497766
36,76.33746905008694,96.85627379267932,121.5921987789109,79.82887649944118,0.1871473795593467
37,76.33746905008694,98.10855970577651,121.85030557634478,83.55196232959067,0.2138776256746766
38,80.59058370760737,97.96677000935554,119.3813365995012,81.0254756418649,0.1533446961406445
39,80.51410484356991,97.79188314272746,122.28902804962893,79.81988737493431,0.1501534186798936
40,80.51410484356991,97.87146248856106,117.5153398744101,78.19416667419446,0.2344102653226441
41,80.51410484356991,96.11815095450235,119.0871551281023,78.10030580985507,0.1778196584896307
42,79.65305515283528,97.45127509225904,119.45605853903555,77.44816024114415,0.1573088456247811
43,79.09668891323213,98.09284490114112,119.82496194996882,78.3769794026513,0.1678408328986484
44,78.61808368712063,98.1598563919974,115.94499568185576,82.26699751623295,0.234947653585871
45,78.61808368712063,96.97232485907404,114.42976774919003,79.3343351861232,0.1685481069398194
46,78.61808368712063,99.2657078408647,121.29330573927696,75.95068079185631,0.1941172534198918
47,78.61808368712063,97.1338251517855,121.0636988792883,85.30450787917935,0.2007513875143548
48,80.97225190818439,98.96945720052672,123.91436867474286,80.95989557343549,0.104132555699485
49,80.97225190818439,98.42719436187168,117.8443721521245,75.77916979846049,0.1264436797313241
50,78.84475315875105,97.3537726901562,122.04026423418378,78.67445321827753,0.2168138944623781
51,78.84475315875105,99.77531089260953,122.75398786136832,80.33265914848525,0.1631485319423651
52,80.97225190818439,96.80636316824352,122.22386903915798,85.11377627989214,0.2528362455640209
53,81.8350288665226,98.91915417361,115.8717315859893,76.6756626252234,0.2483403552125272
54,81.8350288665226,99.00058231804296,120.74681741135596,82.92812215806784,0.2359584333177719
55,81.8350288665226,97.32937979092335,121.8207014802733,84.19845928091704,0.2909885893656299
56,80.9937902942107,99.39246530006432,120.03589233453972,78.11403708477629,0.1958455336128408
57,80.9937902942107,97.74995348540104,109.56761170814458,79.1674591434193,0.2324440962951919
58,79.07236287244636,98.28869362927986,120.8024481198674,76.89107225787869,0.1707799511701984
59,79.44302307000855,98.26032183877122,131.0626551969862,79.38961657675908,0.3226184956434362
60,79.44302307000855,97.86569125852944,118.19980365621508,79.8902300769712,0.299181682621801
61,78.56247728646413,98.81080827315978,116.3596145107234,81.97894999424712,0.2005940217258896
62,78.56247728646413,98.79348872055222,121.86674279855698,83.27055041306134,0.2193293114952596
63,79.44302307000855,96.2514680267618,121.56189105233284,77.75571180613505,0.2679648799682403
64,79.783969635259,99.30434024287815,125.96367582708208,74.09802480732202,0.1926430247592946
65,82.43757746718259,96.33750801196432,113.71065922045555,79.93626566217128,0.1671687964600147
66,82.43757746718259,99.03254620434166,123.65690126287495,80.88061258990592,0.2436994875503441
67,81.0849080751429,99.12670513682758,122.95211030625732,80.74825306305513,0.2039219623041835
68,81.08418681652525,96.9090335697848,119.28926731529728,79.01998025747287,0.209149722482263
69,81.0849080751429,97.58918571204542,121.69343658960844,80.37425629899181,0.1582864328466017
70,81.08418681652525,96.89429533151406,125.14728740799178,84.54633442505674,0.1141163925818301
71,81.08418681652525,97.78507896971126,124.36157690014224,81.14520250688753,0.211807120493955
72,81.08418681652525,97.69196571581426,114.28490343963136,78.87989472499075,0.24524810207471
73,82.46570751312566,98.77966053226936,124.10079093377742,78.49940654871202,0.1887096625461979
74,80.26114120471452,99.3103087461196,119.6765569748374,79.49044292696681,0.2718214759779433
75,80.26114120471452,99.39568381078996,120.36437049007758,84.91021988549193,0.1648041837292228
76,80.26114120471452,97.4378319734217,120.36598495500849,79.4500978714214,0.147264777251704
77,80.26114120471452,97.79077812625547,119.2487850560087,79.94061696643787,0.1966384846401934
78,79.34098433648747,96.31656180777904,125.95853748553532,78.55305928719109,0.1958703712324354
79,79.34098433648747,97.19412993350382,119.58141020075394,83.2969500723259,0.2384984365667611
80,80.27528232960651,98.96485163309744,114.40226935808415,85.87951176423402,0.1612518587968007
81,79.34098433648747,99.61558282354824,118.03235072015136,81.35183914829416,0.2684047118407449
82,79.34098433648747,96.76565112812008,120.89347358405236,80.24831871135628,0.2983458481254127
83,78.49472886924639,97.40753574084712,126.14607392148524,80.1103484995227,0.1980427986515829
84,78.49472886924639,97.97359424304108,123.01547342474416,72.84707963364276,0.2624855210092159
85,78.49472886924639,98.2801611588196,115.7473236062648,82.23545259285446,0.147175146468737
86,78.49472886924639,97.19039648007836,132.42594958339447,80.40249924798754,0.2537610770590958
87,80.98625332897905,98.4240610444641,121.32387655488988,81.28502615198218,0.2523638204279731
88,80.98625332897905,97.52616065292908,126.37695368999508,77.86561341774889,0.2431718640094939
89,80.98625332897905,97.98554772912172,124.52187495676117,78.84662936306873,0.1992218455564853
90,80.29123264804412,98.5462842480037,122.66679622352724,78.76692519049048,0.0522875529378984
91,80.29123264804412,98.00642226981094,124.19734252259202,83.06486895221911,0.1679136428173935
92,79.01701356020669,97.56361410947343,126.09097355877128,78.86372049019072,0.1687041991157699
93,78.82367554060353,97.89039019607416,125.22597927956808,86.2479809663294,0.1510872530969761
94,78.82367554060353,97.91163704079466,124.36098500036488,81.29258725704511,0.2061121502273533
95,79.01701356020669,97.62998897011788,118.42456634402946,76.1729520200128,0.1790518277239382
96,80.01534036992739,97.7412039373329,117.1412697902197,79.61436112024413,0.1587693995117489
97,80.01534036992739,99.59864717050472,121.663037551621,78.04497463353076,0.147059992587609
98,80.01534036992739,98.56091944794125,124.66564036170534,73.41685259053993,0.1642243507257385
99,79.29623859987456,97.70451968197084,118.88639649611696,84.79841282034137,0.2560749605924964
100,78.9718564504197,98.69695440451072,123.07474011177393,82.10942762666001,0.1669487472686253
101,78.73806403170393,97.666180510244,127.2630837274309,81.59962195369793,0.1742530646783364
102,78.73806403170393,99.17312463758664,115.4183954046329,80.49621098089911,0.1771651192488376
103,78.9718564504197,98.3696421921981,115.8153964810186,75.85394729392269,0.216949675690471
104,79.51614286500197,97.89269785599578,119.29812470547331,78.5491485813337,0.2228124744264266
105,80.52373343849551,98.44771692581028,121.53806334094598,82.52534232435204,0.0477671730378418
106,80.7726511721683,96.4291238479315,117.37716493116474,76.84633991065249,0.2510817606913804
107,80.7726511721683,96.8732325310902,126.76101339433572,72.40469205124757,0.2718184017121877
108,80.52373343849551,96.80607499360094,122.12033430759226,79.31868197665722,0.1474906731319165
109,79.92045837365235,98.14294309476372,120.1972352412037,79.57472733791738,0.1513850877632582
110,79.92045837365235,99.73251499948508,112.82045238065736,80.40669024924412,0.1774873306110864
111,79.92045837365235,100.0,113.42092091786246,82.18555593054361,0.1621997990271697
112,79.92045837365235,98.63805110144077,121.40504625140905,81.91281743669363,0.2111963436973303
113,80.18069062982308,98.50084447494446,109.33702186922582,80.77630941573176,0.1026737356820567
114,80.18069062982308,96.19894226584726,125.06318704822036,83.58659416426013,0.144103619598163
115,79.89586469088427,97.45732620026598,119.2092307781384,75.44309065756005,0.2769598600087454
116,79.89586469088427,97.21221624809176,136.21546484797366,81.51374544343217,0.1535890016325991
117,80.90464202700083,97.37915240174888,131.53958125308054,81.87961509001083,0.2621714139051462
118,82.25579909806032,97.8318561814152,119.0927546537624,76.28131314175928,0.2177669097795068
119,82.25579909806032,97.52790942230288,119.46831498734342,75.49138817395283,0.1095366142705871
120,82.37309584112914,96.0207001896242,124.97790757001016,77.7621736205732,0.2317664597608103
121,82.25579909806032,98.74791025611754,128.5158630495902,78.01537567245413,0.1941166348903573
122,81.76057128140081,96.9272569742602,111.80985471281991,82.26025839050729,0.177226647187513
123,81.76057128140081,98.23924686411117,111.06812267322655,78.15638364892672,0.2122478546586002
124,81.76057128140081,100.0,116.8898259722281,77.43095444515639,0.2237316742783396
125,78.30110681119169,97.08061540841358,122.91368791586932,78.16509878991633,0.235379591098731
126,80.29895409526293,95.46971247725368,122.48436795253798,83.35589700246264,0.2589126423774001
127,78.4895730376514,97.7139957781199,125.34885727491924,80.03913012313086,0.2204067956389178
128,78.30110681119169,99.10095963499856,114.00151235817346,79.46224692392927,0.1312182955606819
129,78.4895730376514,99.9583474542206,108.4192806851556,79.66998350389684,0.1763177271174404
130,78.4895730376514,96.77045040554758,124.29007097651072,83.87618100297956,0.3471524167634311
131,78.4895730376514,98.49669922323652,117.09881582728376,77.75248482019028,0.2362245530190864
132,77.2417272972986,97.53468954321994,109.9075606780568,83.9465248728203,0.3184643650405748
133,80.20568892441808,97.89405164569588,120.72531872979692,80.63148889676451,0.2697717041099592
134,77.65024012299129,100.0,123.96587844109338,79.51874185407395,0.2120901035777874
135,79.03381545138298,96.49702967160484,119.38971433939362,87.50270149380285,0.2150703534890558
136,79.03381545138298,98.25373966149458,117.71075806908756,76.8330815306042,0.1981709980061577
137,79.03381545138298,98.46769317176545,119.20318883927048,78.93894272129899,0.113109769207675
138,79.03381545138298,99.08578632493936,118.14708618799608,76.302706282508,0.2009023626234112
139,80.68237980381238,98.09798315347088,113.25976444029916,82.8573859116085,0.2605337276271098
140,80.68237980381238,98.30805053950412,116.42659661504784,85.06756680095503,0.1700180002589398
141,80.55390157559691,97.6083514325782,122.60639952506908,85.00976834421391,0.2205976499530905
142,80.68237980381238,98.2691269412451,121.6083927068825,83.67184625943801,0.2425795522946598
143,80.77964838274526,97.65680772450258,120.8402990298341,79.4071385966121,0.1545159780343762
144,80.55390157559691,98.62157188985606,115.0242575907331,78.90427706753046,0.1774348567828167
145,80.55390157559691,97.63038966395636,119.09248418932168,74.98649068251781,0.149104425476142
146,80.77964838274526,98.37710039390218,109.11467476778571,86.10762060554538,0.1588917196655296
147,80.89095401969956,97.97073718631502,120.89238331942695,81.4069342344454,0.1356197358173469
148,80.75147855103764,99.12605025077217,127.14428853906784,78.52412928539155,0.1549775769310986
149,80.89095401969956,97.94860627641152,112.62933933978948,83.9841706669609,0.270972784039892
150,80.89095401969956,96.22696753179312,117.07036163341122,77.08170644972,0.1542261485454854
151,80.75147855103764,99.261921500714,121.64553389355063,81.21986610266802,0.2063229609530345
152,80.75147855103764,97.09426769913738,126.26421317213742,79.4821125971275,0.1748565623164522
153,80.69676109148301,97.34623366135118,117.75887691849924,81.9160314196409,0.2589432968518469
154,80.69676109148301,97.4043387059565,116.53874835367051,79.80927938244163,0.2655581148301808
155,80.87921741989604,99.37443809317082,110.1553842879196,75.64721632666632,0.2432034991069473
156,80.87921741989604,95.86432578602133,120.51719064654051,80.22672911801011,0.2153067276551377
157,81.42149876273537,100.0,130.21038020071873,83.14659242562608,0.188447023157955
158,81.42149876273537,99.05605680906604,121.38679230982338,79.91235078243804,0.1404062647904375
159,81.42149876273537,98.22323891412915,119.88860510408144,82.32534536476726,0.2971764440561099
160,81.96966082590149,97.94510599938371,121.61041155383492,76.86341154297784,0.1620163491123723
161,81.96966082590149,98.28555407485766,119.944539980257,79.92121762019045,0.233182317351642
162,82.36125381122736,98.52112242837934,115.93492813869936,78.12646863473427,0.2529782786311699
163,82.36125381122736,98.64521558595006,124.11639957838852,82.24094252031414,0.1722359751547335
164,82.46618047998346,98.55560446600344,121.12880761555876,80.09447468678599,0.2519006263657981
165,82.46618047998346,98.08958068125524,120.08806625966828,82.07022102900984,0.2382106601669427
166,82.46618047998346,97.80266157969268,115.12316986360877,83.2631312784736,0.2863981917690882
167,81.23834278080949,97.84872671634648,126.5175396596738,82.07485572536416,0.1765326766786644
168,79.26383565199139,97.80509171964732,123.32351372666557,80.81935530288094,0.1357067991360142
169,77.73879150692753,99.13377009686708,117.23539581316348,77.00536322446578,0.1747255122277744
170,77.73879150692753,98.59355672228088,125.00912426840968,79.99164166799929,0.2104426771267166
171,77.73879150692753,95.05961136533573,117.51214580807395,78.4007287939525,0.2029106363542528
172,79.76869487175769,98.65590077652976,116.0899825374448,78.96780812988732,0.1803281051862724
173,80.83007239799005,98.19473619471876,116.20148441259856,78.87639754774925,0.1045401270511378
174,80.83007239799005,97.9812912435541,111.14465723455956,77.06022327565327,0.2235241498064553
175,81.02345592444993,97.61148154691112,122.35771190209104,74.12798423259802,0.29861722395411
176,80.83007239799005,99.12411271998602,110.84427560830824,77.9955708550167,0.2232125619061502
177,82.48154974710808,98.94752646212284,113.8577808436712,80.58013835577248,0.2304567759526757
178,81.87700204329502,97.2271223321764,109.62205995460734,75.95546886371753,0.2286222653077551
179,81.87700204329502,98.40705228712451,119.56965153604554,80.04704670941487,0.21985233349412
180,79.20602950028614,97.02834326545872,119.24839769864064,85.7008052729329,0.2465832983434047
181,81.44741724572955,96.62038183521106,117.01775461264388,83.06916966575672,0.2197686840592833
182,79.32961164402245,97.37328277541005,114.78711152664712,84.93062452736159,0.1843661415173362
183,79.32961164402245,98.86239347238276,114.1388312328168,81.17338363079818,0.1602005544995623
184,81.41971287372064,98.95312504537608,122.32184931773288,83.50252946895934,0.1875513172359662
185,81.41971287372064,98.5130854200973,117.24724034145756,77.82810580859663,0.2157064748225333
186,79.78151326202938,98.725095786848,121.58179160768071,78.06697919893405,0.1841958519438513
187,79.78151326202938,98.51617828711495,121.24355266076806,71.78257938158758,0.2157169341565715
188,78.66045514379894,97.35851840477704,120.9053137138554,83.5584364221269,0.2219575066850209
189,78.66045514379894,98.43192254467394,126.51639018658032,84.62097193945965,0.2416589715635091
190,78.66045514379894,98.80040952522768,122.93082900196391,78.34046826395819,0.264139748441949
191,78.66045514379894,98.75429132981355,117.9379309089176,79.23814488080829,0.2039003709239429
192,80.51954277755354,99.18891337147464,121.28599485177963,77.73841365892712,0.1346111717426169
193,80.64228123239062,98.70830384720108,118.79667412734894,81.14796065443248,0.1827447951590405
194,80.51954277755354,98.35144820754158,120.03940092347364,83.37479763590972,0.2022031283703299
195,80.46117531783658,99.07015023831644,119.60886244702334,74.77168407835688,0.1082115621911455
196,80.46117531783658,97.97347874075092,119.17832397057305,81.22831559192676,0.2694332260051241
197,80.174626155338,97.11812534877228,121.06046676537088,79.16998468484256,0.2071188956255233
198,80.174626155338,97.83693303605624,115.03320650209024,80.34018317590007,0.2190676417290142
199,80.46117531783658,97.25509735519356,114.9206058650501,81.37698200502287,0.2682763231263133
200,81.07336208104485,97.3248217250256,113.05728723084394,79.43539268368154,0.1684928584928826
201,81.6823535791047,97.85548132928449,111.99864447748143,79.68923943978265,0.2287020965442015
202,81.6823535791047,97.20758007900004,113.9135865388976,79.35837449733609,0.1945067938449032
203,81.6823535791047,97.69203847036096,120.79731253402063,82.91094860536484,0.190795656649204
204,81.54510580162598,96.10638533304622,115.53606242254058,81.2562798803825,0.161390380609781
205,81.54135785273662,98.21329370737294,122.56807232115548,80.66175061321208,0.2832801606843264
206,81.54135785273662,98.00120547536224,120.1735687437628,76.18714483672315,0.1812249979962214
207,81.54510580162598,97.1829113689318,110.15747893280974,78.86426077036053,0.2349732123447851
208,81.54514305891814,98.6592456684324,123.27487792110846,82.69600748101752,0.1062496306264031
209,81.7126715320795,98.93757013762657,124.05399322795854,80.11308971937177,0.2589994264844893
210,82.8620052904796,96.39244013563102,115.03068662582574,81.97859440876742,0.2526105577978529
211,82.8620052904796,97.2372752214338,122.10095771447496,85.2995354009829,0.2048717055148651
212,81.95417375391739,97.2308576502127,115.717508812954,83.11581820762645,0.1886528766931038
213,82.2769076614798,97.06009689889112,120.48835188374169,80.27947501309923,0.2200000002806783
214,81.95417375391739,98.82947484193174,113.67750796522516,78.46703248941282,0.3144395330440145
215,79.28954417977997,97.8061738612272,111.03446773732712,72.33935121183231,0.1118381650548257
216,79.05419226607896,97.7354851586894,118.08591405193516,79.49484523258144,0.2391013693787064
217,79.28954417977997,95.99613763559324,119.38135526862582,79.02196251254945,0.1544191348923048
218,79.28954417977997,98.63541803020922,118.01160153192698,81.17109858318612,0.1990040801850134
219,79.28954417977997,96.76074160514652,114.0798472088872,79.53828431907594,0.1876059940460668
220,80.24562241815897,98.05993263026632,118.00050468934433,79.03884482168962,0.1785840871101122
221,80.24562241815897,98.2773769379582,121.34647376290368,74.66180320847833,0.1994767435473635
222,78.5842044026317,99.36065859583866,119.77553484938733,77.1800965125498,0.1432914427361105
223,78.5842044026317,96.69117960088089,120.91250515299606,81.42995312240167,0.2514590218063983
224,80.19284005728639,94.98048784417918,116.64942399772885,85.14772289339808,0.1102928244400699
225,78.5842044026317,98.1838495447537,125.8585895735808,79.70742384876313,0.2269882256414171
226,78.5842044026317,99.80051118151086,114.1191333172261,80.98343322072238,0.1836732073732714
227,80.19284005728639,99.23894635293944,122.4378014854336,82.85743447085842,0.1414537553096273
228,77.85408887222009,98.20965941527464,125.9094554647998,77.56731819139925,0.2101191685299347
229,77.85408887222009,97.50836381436795,122.40454046374448,81.10044212985633,0.1221524456646761
230,80.13671551971144,98.80712259663731,118.98737886467585,77.77852968100352,0.2019856910859817
231,80.13671551971144,97.02645380029551,117.3585147666851,82.59447331547304,0.1288561546094223
232,80.13671551971144,98.4763577693562,125.18043825523128,80.4542091438552,0.2230636042158915
233,80.64937576874593,98.50547015916662,112.88512537369164,80.89535544194432,0.1537821333184812
234,80.13671551971144,99.06020990749889,115.14937869810178,77.65220420774423,0.1774502991485345
235,80.55936294430828,100.0,118.0122111725414,82.12109707883235,0.2146974693971581
236,80.55936294430828,98.39241596717876,126.18826878756,86.25413876369305,0.1613728944078882
237,80.55936294430828,97.4910363742925,121.89883818020448,76.97626491371538,0.1971018000165849
238,78.01464060569484,97.974425687808,115.15977120744876,78.98072297705743,0.1243084749377573
239,79.6557906755993,96.23092409511088,118.44846147307548,80.69482242250427,0.2315437801798077
240,79.6557906755993,97.30528686891094,116.92838427951853,82.35921863598745,0.2882456902775386
241,81.51496183694137,97.59071756188688,116.45105503883232,78.3213611441316,0.339610443395498
242,79.6557906755993,97.4759116020654,124.8944477927839,71.50090912957178,0.2045584073333219
243,79.6557906755993,98.15235487203373,113.14128435368248,84.07756848249207,0.2394102070398593
244,78.99649629247716,97.1775800676178,128.04390427867187,82.28151835875242,0.1109687163546255
245,78.57516406651713,99.12103066732448,124.14114845092313,74.77115740854,0.2751367163152794
246,78.57516406651713,98.0002070649182,125.45430835301848,78.17729362466133,0.2388114252362053
247,78.99649629247716,97.9906996788614,117.68530243987372,84.70454728858198,0.1758033277524383
248,78.57516406651713,97.67210528348708,119.25029640460446,84.3433892553736,0.2618590400144505
249,81.21494513288286,98.15519068385898,112.83424092737644,82.81592006803683,0.1872761961677329
250,82.75358584116432,98.82509826466764,117.376687964666,79.47166269812041,0.1770987408492721
251,82.75358584116432,97.1328697842891,122.46827423821576,80.24896225643754,0.2237667462713745
252,82.75358584116432,97.34188351092476,126.48031530890698,79.60722258462162,0.1468322750084841
253,82.75358584116432,97.69627397122332,114.46421591598774,83.38471934980652,0.2510812382199974
254,83.09739578165345,96.6541290765268,118.17247031507368,77.37247278051467,0.1472005094036578
255,78.54729778140124,97.1807421402785,119.2435038988374,77.58260103534738,0.1474972605088407
256,78.54729778140124,97.52377912645534,113.02105398903755,83.03082376050804,0.1545155105795833
257,81.33145828443868,98.87438918071273,122.956746208792,79.86691563346531,0.2379750018758061
258,81.33145828443868,98.26256132900193,116.38004834128697,84.13540206636142,0.1691612319240146
259,79.82142393181459,98.19358991136754,119.02304824411488,77.98546337905836,0.1326002107816415
260,79.82142393181459,98.85089796216798,117.7402531404406,79.83566491898353,0.1697160000032101
261,77.21920858526575,97.8626282116006,116.05330747140162,77.23276104546814,0.1983978814659756
262,77.21920858526575,98.39046484992888,119.96477507259722,80.0220880442707,0.1409513758167807
263,76.92683707599713,97.8967782470675,118.92195210715988,75.5643591890036,0.1424159445482828
264,76.92683707599713,98.26536234939962,118.14071058860668,78.53709973713511,0.3055648167049792
265,76.92683707599713,97.41724134238842,116.35769189159828,75.69123840521564,0.1569717298093056
266,78.67986653990904,95.56118284172356,121.59762335391476,82.08176969957377,0.1838478815613496
267,78.67986653990904,97.8657208378137,128.26808634246143,82.14976801927895,0.1816381499600357
268,80.39222173185827,99.42274813609994,120.69943616419565,74.80921180854696,0.1789321596114779
269,78.67986653990904,98.9262154022416,124.98059107455563,84.00165723650171,0.2310673369984551
270,80.39222173185827,98.96539748459116,113.04889037423268,87.49224537925956,0.2474071475236025
271,80.39222173185827,99.23613072180622,113.78102438968868,80.13801916020903,0.1847022784234204
272,80.03069918305876,98.08865759096145,114.51315840514468,78.07665721932607,0.1381760856703825
273,80.03069918305876,98.1973157074056,112.61537536234049,88.47299177300914,0.2637220113924451
274,80.59717908672042,97.38234810456564,116.3031429627048,76.04309450509247,0.1952329454401658
275,80.03069918305876,97.68392714397297,125.95949667206789,80.0603194006073,0.2865160907428584
276,80.20940625497006,98.61577114977112,124.75007914334824,80.53886681789577,0.0877207051217418
277,80.20940625497006,99.2038844371688,121.215023610272,84.03544286135724,0.209770161064166
278,80.20940625497006,97.860553724319,112.33649720055034,81.07921692538036,0.2959303166938104
279,80.20940625497006,97.54981073514858,119.01859674306031,78.50409831263464,0.1823367932280921
280,80.34055203575375,98.0005279588566,119.94813894547666,77.14644688883614,0.1887253288332682
281,80.34055203575375,98.60120674892912,120.877681147893,78.9745345392616,0.2147755845795169
282,81.98639202356314,96.55614518386646,110.78103208259628,76.97921791716456,0.1720602090557521
283,81.98639202356314,95.70381904686276,115.54841075990063,80.14347595935405,0.1843964033973633
284,79.54464471489325,97.44946315050842,119.6796111792564,78.30741146041854,0.1831092452904298
285,79.54464471489325,96.77928757408584,122.68145454758594,75.51788662013075,0.1686289632786813
286,80.8429756032051,97.49185980235268,109.01936089450028,83.76543736512471,0.261442827510028
287,79.54464471489325,97.85221968118252,119.18938012260072,78.50698242971288,0.2230539016148217
288,79.54464471489325,97.54675159097698,121.71872003259091,76.19558958507406,0.2125314116051651
289,79.37563324892817,99.45246753447074,124.24805994258108,79.49522259653737,0.2404285503445058
290,78.5209971960235,98.32674476460232,123.46428792118718,80.20511469790297,0.1867822083398266
291,78.5209971960235,98.30047435961085,122.91285659404404,74.7605998232629,0.161289809082355
292,79.37563324892817,98.6222071440434,116.00029746649032,80.9949430013773,0.1698687847692721
293,78.5209971960235,96.86116688221924,110.45998931438346,76.8585272939292,0.2000891520552304
294,81.07104645789514,99.03911178742028,118.034736214693,85.13308642757237,0.1470394145813549
295,81.07104645789514,97.92423571346454,125.0081591260428,81.57188153623021,0.1749869491706662
296,81.07104645789514,98.6704806172412,126.96727263762216,78.80030002967204,0.1741941679064282
297,81.88888652577084,96.92814276695984,123.55274551148892,77.76449668904795,0.3062278114914507
298,81.88888652577084,96.44624123398394,122.14670411400868,79.68509687730912,0.0613092530033041
299,80.92189856262983,98.81788965802502,121.89819824192983,81.83837222474988,0.1910190139297183
300,81.88888652577084,98.37640952609752,117.2194062661961,79.9235176142444,0.2862846896407385
301,81.8311107963004,97.09794844564249,119.3496985322319,79.34852357858944,0.2060922232066227
302,79.93729521810755,97.1303369187253,128.34534762913165,80.17511087245369,0.2376708736710546
303,80.35198214992634,99.12543478441476,115.28720997104062,78.18842320628913,0.2049913157549884
304,81.8311107963004,96.81058810713267,128.07389395354926,78.97038221947089,0.1666333309391759
305,80.35198214992634,99.64267295325595,118.3898592275397,73.74262268328499,0.0879042032745543
306,80.35198214992634,97.09937926535213,126.6271605454754,82.9211786925571,0.2102727843518151
307,80.35198214992634,98.6383919256084,112.96592495251232,80.89639334096529,0.1612196697698804
308,79.39342204269832,97.67138152425102,122.92952100582325,77.67963246789971,0.1599832296917348
309,79.39342204269832,98.60318743108236,116.31614932026189,85.69620494406571,0.1750506372010444
310,81.64129214351011,97.4558859978858,112.92366404037908,80.26104944117716,0.2872430703311747
311,82.44052890800191,97.8372070939277,121.09267021205471,76.89156928407441,0.3202418771126987
312,82.47624904696409,98.04091917539571,125.04735894297984,82.57021226441138,0.21086039687642
313,82.47624904696409,96.99781254421852,115.77529280703251,81.19414464952779,0.1767616388044136
314,82.44052890800191,98.74082434542012,112.504920197708,81.18373995645265,0.1411386791274395
315,82.04585891388489,97.4867864335284,119.54077617832525,78.72273318604523,0.2234270080773034
316,80.97249905746533,97.77140008466,119.5628233561141,81.3514871713341,0.2891452800032572
317,80.06301152489827,97.00565062539148,122.7415981377725,79.21472512933671,0.1876329806487421
318,80.29098789497816,95.43766634120468,124.74797285682244,81.66782435493752,0.0810501979623388
319,80.29098789497816,97.80897223739984,119.70292409363752,74.28516663796809,0.2335024835907762
320,80.29098789497816,100.0,129.27751657397133,78.69837961106244,0.2492699855725025
321,80.29098789497816,98.78460428789802,121.12117372267646,85.16646529342458,0.1207077179807076
322,80.29098789497816,97.9807396202656,118.2678674699655,77.6987976337991,0.2088242091831476
323,77.54533795029958,97.73710917079173,111.94216320448588,78.18848510752044,0.2225613008068049
324,77.54533795029958,98.02246589281204,118.68670239841916,78.65611598465007,0.1963446348995531
325,82.3749880818888,98.5471191151752,118.31806527294432,76.35558159233408,0.1604614540457323
